session,ccy,front,dte,dte_short,K,F,side_native,oi,c,p,seat,d_pct,dead,dOI_c,dOI_p,near,smile_resid,outcome,d_fwd_pct
2026-09-03,AUD,2026-10-09,36,0,0.725,0.71935,above,3015,3015,0,1.0,0.7854,0,5,0,0,-0.013,,1.2075
2026-09-03,AUD,2026-10-09,36,0,0.7,0.71935,below,2856,13,2843,1.0,-2.6899,0,0,0,0,-0.033,,-2.2824
2026-09-03,CAD,2026-10-09,36,0,0.71,0.7286,below,1019,278,741,1.0,-2.5528,0,0,5,0,-0.165,,-1.9946
2026-09-03,CAD,2026-10-09,36,0,0.72,0.7286,below,980,30,950,1.0,-1.1803,0,0,6,0,0.051,,-0.6143
2026-09-03,CAD,2026-10-09,36,0,0.76,0.7286,above,821,821,0,1.0,4.3096,0,0,0,0,,,4.9072
2026-09-03,CHF,2026-10-09,36,0,1.255,1.2533,above,2258,1117,1141,1.0,0.1356,0,15,0,1,-0.045,AWAY,1.41
2026-09-03,CHF,2026-10-09,36,0,1.25,1.2533,below,272,183,89,2.0,-0.2633,0,0,0,1,0.021,THROUGH,1.006
2026-09-04,EUR,2026-10-09,35,0,1.145,1.16545,below,10115,1548,8567,1.0,-1.7547,0,0,1424,0,-0.116,,-1.2803
2026-09-04,EUR,2026-10-09,35,0,1.15,1.16545,below,8210,2184,6026,1.0,-1.3257,0,0,154,0,0.013,,-0.8492
2026-09-04,EUR,2026-10-09,35,0,1.155,1.16545,below,6085,2023,4062,1.0,-0.8966,0,0,1087,0,0.001,,-0.4182
2026-09-04,GBP,2026-10-09,35,0,1.36,1.3516,above,5415,3579,1836,1.0,0.6215,0,280,0,0,0.005,,0.6289
2026-09-04,GBP,2026-10-09,35,0,1.34,1.3516,below,3931,803,3128,1.0,-0.8582,0,0,2,0,0.015,,-0.8509
2026-09-04,GBP,2026-10-09,35,0,1.355,1.3516,above,3065,994,2071,1.0,0.2516,0,-1,0,1,-0.049,PIN,0.259
2026-09-04,JPY,2026-10-09,35,0,0.0062,0.00645,below,5911,3099,2812,1.0,-3.876,0,0,16,0,0.221,,-5.2133
2026-09-04,JPY,2026-10-09,35,0,0.0063,0.00645,below,4383,1184,3199,1.0,-2.3256,0,1,-18,0,-0.088,,-3.6845
2026-09-04,JPY,2026-10-09,35,0,0.0064,0.00645,below,3639,1776,1863,1.0,-0.7752,0,-23,-115,0,-0.079,,-2.1556
2026-09-04,AUD,2026-10-09,35,0,0.72,0.71915,above,3220,3186,34,1.0,0.1182,0,2,1,1,-0.003,AWAY,0.9039
2026-09-04,AUD,2026-10-09,35,0,0.725,0.71915,above,3013,3013,0,1.0,0.8135,0,-2,0,0,-0.002,,1.6047
2026-09-04,AUD,2026-10-09,35,0,0.7,0.71915,below,2878,13,2865,1.0,-2.6629,0,0,22,0,0.061,,-1.899
2026-09-04,CAD,2026-10-09,35,0,0.72,0.72585,below,1029,29,1000,1.0,-0.806,0,-1,50,0,-0.011,,-0.3391
2026-09-04,CAD,2026-10-09,35,0,0.71,0.72585,below,1017,278,739,1.0,-2.1836,0,0,-2,0,-0.007,,-1.7233
2026-09-04,CAD,2026-10-09,35,0,0.715,0.72585,below,892,597,295,1.0,-1.4948,0,0,92,0,-0.144,,-1.0312
2026-09-04,CHF,2026-10-09,35,0,1.255,1.248,above,2258,1117,1141,1.0,0.5609,0,0,0,0,0.014,,1.3773
2026-09-04,CHF,2026-10-09,35,0,1.25,1.248,above,272,183,89,2.0,0.1603,0,0,0,1,-0.04,AWAY,0.9734
2026-09-08,EUR,2026-10-09,31,0,1.145,1.16715,below,10132,1548,8584,1.0,-1.8978,0,0,17,0,-0.025,,-1.161
2026-09-08,EUR,2026-10-09,31,0,1.15,1.16715,below,8532,2184,6348,1.0,-1.4694,0,0,322,0,-0.02,,-0.7294
2026-09-08,EUR,2026-10-09,31,0,1.155,1.16715,below,6990,2024,4966,1.0,-1.041,0,1,904,0,-0.053,,-0.2978
2026-09-08,GBP,2026-10-09,31,0,1.36,1.3548,above,5415,3579,1836,1.0,0.3838,0,0,0,1,-0.028,AWAY,0.8678
2026-09-08,GBP,2026-10-09,31,0,1.34,1.3548,below,3937,803,3134,1.0,-1.0924,0,0,6,0,-0.009,,-0.6156
2026-09-08,GBP,2026-10-09,31,0,1.355,1.3548,above,3128,1057,2071,1.0,0.0148,0,63,0,1,-0.024,PIN,0.4969
2026-09-08,JPY,2026-10-09,31,0,0.0062,0.006557,below,5706,3099,2607,1.0,-5.4446,0,0,-205,0,,,-4.542
2026-09-08,JPY,2026-10-09,31,0,0.0063,0.006557,below,4371,1179,3192,1.0,-3.9195,0,-5,-7,0,-0.076,,-3.0023
2026-09-08,JPY,2026-10-09,31,0,0.0064,0.006557,below,3671,1789,1882,1.0,-2.3944,0,13,19,0,0.016,,-1.4627
2026-09-08,AUD,2026-10-09,31,0,0.72,0.7211,below,3234,3196,38,1.0,-0.1525,0,10,4,1,-0.018,THROUGH,1.0952
2026-09-08,AUD,2026-10-09,31,0,0.725,0.7211,above,3016,3016,0,1.0,0.5408,0,3,0,0,-0.021,,1.7972
2026-09-08,AUD,2026-10-09,31,0,0.7,0.7211,below,2879,13,2866,1.0,-2.9261,0,0,1,0,0.013,,-1.713
2026-09-08,CAD,2026-10-09,31,0,0.72,0.7289,below,1047,29,1018,1.0,-1.221,0,0,18,0,0.027,,-0.2356
2026-09-08,CAD,2026-10-09,31,0,0.71,0.7289,below,1016,278,738,1.0,-2.5929,0,0,-1,0,,,-1.6212
2026-09-08,CAD,2026-10-09,31,0,0.715,0.7289,below,891,597,294,1.0,-1.907,0,0,-1,0,0.015,,-0.9284
2026-09-08,CHF,2026-10-09,31,0,1.255,1.24955,above,2258,1117,1141,1.0,0.4362,0,0,0,1,0.028,AWAY,1.6647
2026-09-08,CHF,2026-10-09,31,0,1.25,1.24955,above,272,183,89,2.0,0.036,0,0,0,1,-0.046,AWAY,1.2597
2026-09-09,EUR,2026-10-09,30,0,1.145,1.1672,below,10139,1548,8591,1.0,-1.902,0,0,7,0,-0.093,,
2026-09-09,EUR,2026-10-09,30,0,1.165,1.1672,below,9339,1079,8260,1.0,-0.1885,0,-14,6201,1,-0.021,,
2026-09-09,EUR,2026-10-09,30,0,1.15,1.1672,below,8545,2184,6361,1.0,-1.4736,0,0,13,0,-0.019,,
2026-09-09,GBP,2026-10-09,30,0,1.36,1.3547,above,5417,3581,1836,1.0,0.3912,0,2,0,1,0.005,,
2026-09-09,GBP,2026-10-09,30,0,1.34,1.3547,below,3937,803,3134,1.0,-1.0851,0,0,0,0,-0.009,,
2026-09-09,GBP,2026-10-09,30,0,1.355,1.3547,above,3136,1057,2079,1.0,0.0221,0,0,8,1,-0.024,,
2026-09-09,JPY,2026-10-09,30,0,0.0062,0.006559,below,5704,3099,2605,1.0,-5.4734,0,0,-2,0,,,
2026-09-09,JPY,2026-10-09,30,0,0.0063,0.006559,below,4333,1174,3159,1.0,-3.9488,0,-5,-33,0,-0.041,,
2026-09-09,JPY,2026-10-09,30,0,0.0064,0.006559,below,3696,1778,1918,1.0,-2.4242,0,-11,36,0,0.113,,
2026-09-09,AUD,2026-10-09,30,0,0.72,0.7206,below,3271,3195,76,1.0,-0.0833,0,-1,38,1,-0.078,,
2026-09-09,AUD,2026-10-09,30,0,0.725,0.7206,above,3019,3016,3,1.0,0.6106,0,0,3,0,0.04,,
2026-09-09,AUD,2026-10-09,30,0,0.7,0.7206,below,2879,13,2866,1.0,-2.8587,0,0,0,0,0.13,,
2026-09-09,CAD,2026-10-09,30,0,0.72,0.72765,below,1054,29,1025,1.0,-1.0513,0,0,7,0,-0.142,,
2026-09-09,CAD,2026-10-09,30,0,0.71,0.72765,below,1016,278,738,1.0,-2.4256,0,0,0,0,,,
2026-09-09,CAD,2026-10-09,30,0,0.715,0.72765,below,890,597,293,1.0,-1.7385,0,0,-1,0,-0.051,,
2026-09-09,CHF,2026-10-09,30,0,1.255,1.24745,above,2258,1117,1141,1.0,0.6052,0,0,0,0,-0.054,,
2026-09-09,CHF,2026-10-09,30,0,1.25,1.24745,above,272,183,89,2.0,0.2044,0,0,0,1,0.017,,
2026-09-10,EUR,2026-10-09,29,0,1.145,1.16545,below,10140,1548,8592,1.0,-1.7547,0,0,1,0,-0.11,,
2026-09-10,EUR,2026-10-09,29,0,1.165,1.16545,below,9324,1111,8213,1.0,-0.0386,0,32,-47,1,0.0,,
2026-09-10,EUR,2026-10-09,29,0,1.15,1.16545,below,8554,2184,6370,1.0,-1.3257,0,0,9,0,0.041,,
2026-09-10,GBP,2026-10-09,29,0,1.36,1.3515,above,5417,3581,1836,1.0,0.6289,0,0,0,0,0.004,,
2026-09-10,GBP,2026-10-09,29,0,1.34,1.3515,below,5009,803,4206,1.0,-0.8509,0,0,1072,0,-0.04,,
2026-09-10,GBP,2026-10-09,29,0,1.355,1.3515,above,3472,1392,2080,1.0,0.259,0,335,1,1,-0.027,,
2026-09-10,JPY,2026-10-09,29,0,0.0062,0.0065275,below,5701,3099,2602,1.0,-5.0172,0,0,-3,0,,,
2026-09-10,JPY,2026-10-09,29,0,0.0064,0.0065275,below,4862,1777,3085,1.0,-1.9533,0,-1,1167,0,-0.07,,
2026-09-10,JPY,2026-10-09,29,0,0.0063,0.0065275,below,4330,1174,3156,1.0,-3.4853,0,0,-3,0,-0.121,,
2026-09-10,AUD,2026-10-09,29,0,0.72,0.7149,above,3279,3204,75,1.0,0.7134,0,9,-1,0,-0.027,,
2026-09-10,AUD,2026-10-09,29,0,0.7,0.7149,below,2964,13,2951,1.0,-2.0842,0,0,85,0,0.01,,
2026-09-10,AUD,2026-10-09,29,0,0.725,0.7149,above,2018,2015,3,1.0,1.4128,0,-1001,0,0,0.035,,
2026-09-10,CAD,2026-10-09,29,0,0.72,0.7263,below,1132,29,1103,1.0,-0.8674,0,0,78,0,0.102,,
2026-09-10,CAD,2026-10-09,29,0,0.71,0.7263,below,1016,278,738,1.0,-2.2443,0,0,0,0,,,
2026-09-10,CAD,2026-10-09,29,0,0.715,0.7263,below,890,597,293,1.0,-1.5558,0,0,0,0,0.018,,
2026-09-10,CHF,2026-10-09,29,0,1.255,1.2432,above,2258,1117,1141,1.0,0.9492,0,0,0,0,-0.073,,
2026-09-10,CHF,2026-10-09,29,0,1.25,1.2432,above,273,184,89,2.0,0.547,0,1,0,0,0.025,,
2026-09-11,EUR,2026-10-09,28,0,1.145,1.1638,below,10133,1548,8585,1.0,-1.6154,0,0,-7,0,0.049,,
2026-09-11,EUR,2026-10-09,28,0,1.165,1.1638,above,9523,1191,8332,1.0,0.1031,0,80,119,1,-0.013,,
2026-09-11,EUR,2026-10-09,28,0,1.15,1.1638,below,8754,2184,6570,1.0,-1.1858,0,0,200,0,-0.003,,
2026-09-11,GBP,2026-10-09,28,0,1.36,1.3528,above,5476,3580,1896,1.0,0.5322,0,-1,60,0,0.046,,
2026-09-11,GBP,2026-10-09,28,0,1.34,1.3528,below,5401,803,4598,1.0,-0.9462,0,0,392,0,-0.006,,
2026-09-11,GBP,2026-10-09,28,0,1.355,1.3528,above,3553,1381,2172,1.0,0.1626,0,-11,92,1,-0.022,,
2026-09-11,JPY,2026-10-09,28,0,0.0062,0.0065535,below,5700,3099,2601,1.0,-5.3941,0,0,-1,0,,,
2026-09-11,JPY,2026-10-09,28,0,0.0064,0.0065535,below,4861,1776,3085,1.0,-2.3423,0,-1,0,0,0.016,,
2026-09-11,JPY,2026-10-09,28,0,0.0063,0.0065535,below,4332,1174,3158,1.0,-3.8682,0,0,2,0,0.073,,
2026-09-11,AUD,2026-10-09,28,0,0.72,0.71635,above,3278,3204,74,1.0,0.5095,0,0,-1,0,0.054,,
2026-09-11,AUD,2026-10-09,28,0,0.7,0.71635,below,2982,13,2969,1.0,-2.2824,0,0,18,0,-0.052,,
2026-09-11,AUD,2026-10-09,28,0,0.725,0.71635,above,1950,1947,3,1.0,1.2075,0,-68,0,0,0.04,,
2026-09-11,CAD,2026-10-09,28,0,0.72,0.72445,below,1127,29,1098,1.0,-0.6143,0,0,-5,0,0.027,,
2026-09-11,CAD,2026-10-09,28,0,0.71,0.72445,below,1016,278,738,1.0,-1.9946,0,0,0,0,,,
2026-09-11,CAD,2026-10-09,28,0,0.715,0.72445,below,901,597,304,1.0,-1.3044,0,0,11,0,-0.119,,
2026-09-11,CHF,2026-10-09,28,0,1.255,1.23755,above,2258,1117,1141,1.0,1.41,0,0,0,0,0.037,,
2026-09-11,CHF,2026-10-09,28,0,1.25,1.23755,above,283,189,94,2.0,1.006,0,5,5,0,-0.029,,
2026-09-14,EUR,2026-10-09,25,0,1.145,1.15985,below,11687,1548,10139,1.0,-1.2803,0,0,1554,0,-0.07,,
2026-09-14,EUR,2026-10-09,25,0,1.165,1.15985,above,9510,1184,8326,1.0,0.444,0,-7,-6,1,-0.022,,
2026-09-14,EUR,2026-10-09,25,0,1.15,1.15985,below,8753,2184,6569,1.0,-0.8492,0,0,-1,0,-0.045,,
2026-09-14,GBP,2026-10-09,25,0,1.34,1.3515,below,5762,803,4959,1.0,-0.8509,0,0,361,0,-0.001,,
2026-09-14,GBP,2026-10-09,25,0,1.36,1.3515,above,5474,3578,1896,1.0,0.6289,0,-2,0,0,-0.033,,
2026-09-14,GBP,2026-10-09,25,0,1.355,1.3515,above,3544,1373,2171,1.0,0.259,0,-8,-1,1,-0.025,,
2026-09-14,JPY,2026-10-09,25,0,0.0062,0.006541,below,5700,3099,2601,1.0,-5.2133,0,0,0,0,,,
2026-09-14,JPY,2026-10-09,25,0,0.0064,0.006541,below,4861,1777,3084,1.0,-2.1556,0,1,-1,0,0.041,,
2026-09-14,JPY,2026-10-09,25,0,0.0063,0.006541,below,4332,1174,3158,1.0,-3.6845,0,0,0,0,-0.196,,
2026-09-14,AUD,2026-10-09,25,0,0.7,0.71355,below,2999,13,2986,1.0,-1.899,0,0,17,0,-0.112,,
2026-09-14,AUD,2026-10-09,25,0,0.72,0.71355,above,2318,2246,72,1.0,0.9039,0,-958,-2,0,-0.028,,
2026-09-14,AUD,2026-10-09,25,0,0.725,0.71355,above,1948,1945,3,1.0,1.6047,0,-2,0,0,0.043,,
2026-09-14,CAD,2026-10-09,25,0,0.72,0.72245,below,1115,29,1086,1.0,-0.3391,0,0,-12,1,0.098,,
2026-09-14,CAD,2026-10-09,25,0,0.71,0.72245,below,996,278,718,1.0,-1.7233,0,0,-20,0,-0.107,,
2026-09-14,CAD,2026-10-09,25,0,0.715,0.72245,below,914,597,317,1.0,-1.0312,0,0,13,0,0.03,,
2026-09-14,CHF,2026-10-09,25,0,1.255,1.23795,above,2258,1117,1141,1.0,1.3773,0,0,0,0,-0.01,,
2026-09-14,CHF,2026-10-09,25,0,1.25,1.23795,above,283,189,94,2.0,0.9734,0,0,0,0,0.015,,
2026-09-15,EUR,2026-10-09,24,0,1.145,1.15845,below,11703,1548,10155,1.0,-1.161,0,0,16,0,-0.001,,
2026-09-15,EUR,2026-10-09,24,0,1.165,1.15845,above,9670,1335,8335,1.0,0.5654,0,151,9,0,-0.026,,
2026-09-15,EUR,2026-10-09,24,0,1.15,1.15845,below,8752,2182,6570,1.0,-0.7294,0,-2,1,0,-0.033,,
2026-09-15,GBP,2026-10-09,24,0,1.34,1.3483,below,5762,803,4959,1.0,-0.6156,0,0,0,0,0.046,,
2026-09-15,GBP,2026-10-09,24,0,1.36,1.3483,above,5473,3577,1896,1.0,0.8678,0,-1,0,0,0.004,,
2026-09-15,GBP,2026-10-09,24,0,1.355,1.3483,above,3519,1348,2171,1.0,0.4969,0,-25,0,1,-0.028,,
2026-09-15,JPY,2026-10-09,24,0,0.0062,0.006495,below,5700,3099,2601,1.0,-4.542,0,0,0,0,,,
2026-09-15,JPY,2026-10-09,24,0,0.0064,0.006495,below,5041,1777,3264,1.0,-1.4627,0,0,180,0,-0.046,,
2026-09-15,JPY,2026-10-09,24,0,0.0063,0.006495,below,4332,1174,3158,1.0,-3.0023,0,0,0,0,-0.152,,
2026-09-15,AUD,2026-10-09,24,0,0.7,0.7122,below,2999,13,2986,1.0,-1.713,0,0,0,0,-0.11,,
2026-09-15,AUD,2026-10-09,24,0,0.72,0.7122,above,2314,2242,72,1.0,1.0952,0,-4,0,0,-0.032,,
2026-09-15,AUD,2026-10-09,24,0,0.725,0.7122,above,1947,1944,3,1.0,1.7972,0,-1,0,0,0.04,,
2026-09-15,CAD,2026-10-09,24,0,0.72,0.7217,below,1110,29,1081,1.0,-0.2356,0,0,-5,1,-0.107,,
2026-09-15,CAD,2026-10-09,24,0,0.71,0.7217,below,996,278,718,1.0,-1.6212,0,0,0,0,,,
2026-09-15,CAD,2026-10-09,24,0,0.715,0.7217,below,922,597,325,1.0,-0.9284,0,0,8,0,0.031,,
2026-09-15,CHF,2026-10-09,24,0,1.255,1.23445,above,2258,1117,1141,1.0,1.6647,0,0,0,0,0.02,,
2026-09-15,CHF,2026-10-09,24,0,1.25,1.23445,above,283,189,94,2.0,1.2597,0,0,0,0,-0.049,,
