DATE,Y10_FIT,RNY10,TP10,QUALITY
20230324,4.1200,3.7546,0.3654,SYNTH_AUD_ANCHOR
20230327,4.0300,3.6990,0.3310,SYNTH_AUD_ANCHOR
20230328,4.0800,3.7130,0.3670,SYNTH_AUD_ANCHOR
20230329,4.1500,3.7600,0.3900,SYNTH_AUD_ANCHOR
20230330,4.2000,3.7734,0.4266,SYNTH_AUD_ANCHOR
20230331,4.2000,3.7882,0.4118,SYNTH_AUD_ANCHOR
20230403,4.1100,3.7335,0.3765,SYNTH_AUD_ANCHOR
20230404,4.0700,3.7226,0.3474,SYNTH_AUD_ANCHOR
20230405,4.0100,3.6804,0.3296,SYNTH_AUD_ANCHOR
20230406,3.9300,3.6564,0.2736,SYNTH_AUD_ANCHOR
20230411,3.9700,3.6729,0.2971,SYNTH_AUD_ANCHOR
20230412,4.0100,3.6949,0.3151,SYNTH_AUD_ANCHOR
20230413,4.0500,3.7166,0.3334,SYNTH_AUD_ANCHOR
20230414,4.1000,3.7302,0.3698,SYNTH_AUD_ANCHOR
20230417,4.1000,3.7196,0.3804,SYNTH_AUD_ANCHOR
20230418,4.2500,3.7803,0.4697,SYNTH_AUD_ANCHOR
20230419,4.2900,3.8086,0.4814,SYNTH_AUD_ANCHOR
20230420,4.2300,3.7741,0.4559,SYNTH_AUD_ANCHOR
20230421,4.1300,3.7208,0.4092,SYNTH_AUD_ANCHOR
20230424,4.1400,3.7356,0.4044,SYNTH_AUD_ANCHOR
20230426,4.0400,3.6988,0.3412,SYNTH_AUD_ANCHOR
20230427,4.0600,3.6938,0.3662,SYNTH_AUD_ANCHOR
20230428,4.0800,3.7212,0.3588,SYNTH_AUD_ANCHOR
20230501,4.0400,3.6919,0.3481,SYNTH_AUD_ANCHOR
20230502,4.1300,3.7337,0.3963,SYNTH_AUD_ANCHOR
20230503,4.1300,3.7431,0.3869,SYNTH_AUD_ANCHOR
20230504,4.1100,3.7403,0.3697,SYNTH_AUD_ANCHOR
20230505,4.0800,3.7092,0.3708,SYNTH_AUD_ANCHOR
20230508,4.1400,3.7357,0.4043,SYNTH_AUD_ANCHOR
20230509,4.1700,3.7416,0.4284,SYNTH_AUD_ANCHOR
20230510,4.1600,3.7431,0.4169,SYNTH_AUD_ANCHOR
20230511,4.1100,3.7268,0.3832,SYNTH_AUD_ANCHOR
20230512,4.0100,3.6852,0.3248,SYNTH_AUD_ANCHOR
20230515,4.0500,3.6849,0.3651,SYNTH_AUD_ANCHOR
20230516,4.1300,3.7455,0.3845,SYNTH_AUD_ANCHOR
20230517,4.2100,3.7910,0.4190,SYNTH_AUD_ANCHOR
20230518,4.3000,3.8425,0.4575,SYNTH_AUD_ANCHOR
20230519,4.4100,3.8867,0.5233,SYNTH_AUD_ANCHOR
20230522,4.3900,3.8758,0.5142,SYNTH_AUD_ANCHOR
20230523,4.4700,3.9099,0.5601,SYNTH_AUD_ANCHOR
20230524,4.3500,3.8315,0.5185,SYNTH_AUD_ANCHOR
20230525,4.3800,3.8481,0.5319,SYNTH_AUD_ANCHOR
20230526,4.4100,3.8590,0.5510,SYNTH_AUD_ANCHOR
20230529,4.3800,3.8483,0.5317,SYNTH_AUD_ANCHOR
20230530,4.3200,3.8153,0.5047,SYNTH_AUD_ANCHOR
20230531,4.3000,3.8196,0.4804,SYNTH_AUD_ANCHOR
20230601,4.3300,3.8452,0.4848,SYNTH_AUD_ANCHOR
20230602,4.3400,3.8503,0.4897,SYNTH_AUD_ANCHOR
20230606,4.4300,3.8699,0.5601,SYNTH_AUD_ANCHOR
20230607,4.4400,3.8781,0.5619,SYNTH_AUD_ANCHOR
20230608,4.5600,3.9049,0.6551,SYNTH_AUD_ANCHOR
20230609,4.5200,3.9043,0.6157,SYNTH_AUD_ANCHOR
20230612,4.5200,3.8856,0.6344,SYNTH_AUD_ANCHOR
20230613,4.5000,3.8976,0.6024,SYNTH_AUD_ANCHOR
20230614,4.5400,3.9205,0.6195,SYNTH_AUD_ANCHOR
20230615,4.5200,3.9089,0.6111,SYNTH_AUD_ANCHOR
20230616,4.4900,3.8872,0.6028,SYNTH_AUD_ANCHOR
20230619,4.4200,3.8663,0.5537,SYNTH_AUD_ANCHOR
20230620,4.4500,3.8627,0.5873,SYNTH_AUD_ANCHOR
20230621,4.4900,3.8947,0.5953,SYNTH_AUD_ANCHOR
20230622,4.5100,3.9116,0.5984,SYNTH_AUD_ANCHOR
20230623,4.5400,3.9388,0.6012,SYNTH_AUD_ANCHOR
20230626,4.5000,3.9125,0.5875,SYNTH_AUD_ANCHOR
20230627,4.5200,3.9276,0.5924,SYNTH_AUD_ANCHOR
20230628,4.5500,3.9644,0.5856,SYNTH_AUD_ANCHOR
20230629,4.5800,3.9733,0.6067,SYNTH_AUD_ANCHOR
20230630,4.6200,3.9718,0.6482,SYNTH_AUD_ANCHOR
20230703,4.5800,3.9693,0.6107,SYNTH_AUD_ANCHOR
20230704,4.6400,3.9919,0.6481,SYNTH_AUD_ANCHOR
20230705,4.6700,4.0130,0.6570,SYNTH_AUD_ANCHOR
20230706,4.7100,4.0155,0.6945,SYNTH_AUD_ANCHOR
20230707,4.8400,4.0587,0.7813,SYNTH_AUD_ANCHOR
20230710,4.8900,4.0732,0.8168,SYNTH_AUD_ANCHOR
20230711,4.7600,4.0147,0.7453,SYNTH_AUD_ANCHOR
20230712,4.6700,3.9717,0.6983,SYNTH_AUD_ANCHOR
20230713,4.5600,3.9119,0.6481,SYNTH_AUD_ANCHOR
20230717,4.5100,3.8978,0.6122,SYNTH_AUD_ANCHOR
20230718,4.4900,3.8838,0.6062,SYNTH_AUD_ANCHOR
20230719,4.5000,3.9173,0.5827,SYNTH_AUD_ANCHOR
20230720,4.5400,3.9234,0.6166,SYNTH_AUD_ANCHOR
20230721,4.6200,3.9539,0.6661,SYNTH_AUD_ANCHOR
20230724,4.5900,3.9363,0.6537,SYNTH_AUD_ANCHOR
20230725,4.6100,3.9434,0.6666,SYNTH_AUD_ANCHOR
20230726,4.6400,3.9609,0.6791,SYNTH_AUD_ANCHOR
20230727,4.6500,3.9842,0.6658,SYNTH_AUD_ANCHOR
20230728,4.7400,3.9948,0.7452,SYNTH_AUD_ANCHOR
20230731,4.6900,3.9663,0.7237,SYNTH_AUD_ANCHOR
20230801,4.7200,4.0031,0.7169,SYNTH_AUD_ANCHOR
20230802,4.7400,3.9875,0.7525,SYNTH_AUD_ANCHOR
20230803,4.7500,3.9601,0.7899,SYNTH_AUD_ANCHOR
20230804,4.8200,3.9849,0.8351,SYNTH_AUD_ANCHOR
20230807,4.7500,3.9579,0.7921,SYNTH_AUD_ANCHOR
20230808,4.7800,4.0069,0.7731,SYNTH_AUD_ANCHOR
20230809,4.7700,4.0095,0.7605,SYNTH_AUD_ANCHOR
20230810,4.7800,4.0069,0.7731,SYNTH_AUD_ANCHOR
20230811,4.8400,4.0213,0.8187,SYNTH_AUD_ANCHOR
20230814,4.8900,4.0343,0.8557,SYNTH_AUD_ANCHOR
20230815,4.9500,4.0566,0.8934,SYNTH_AUD_ANCHOR
20230816,4.9600,4.0737,0.8863,SYNTH_AUD_ANCHOR
20230817,5.0500,4.0899,0.9601,SYNTH_AUD_ANCHOR
20230818,5.0300,4.0983,0.9317,SYNTH_AUD_ANCHOR
20230821,5.0500,4.1000,0.9500,SYNTH_AUD_ANCHOR
20230822,5.1500,4.1561,0.9939,SYNTH_AUD_ANCHOR
20230823,5.0800,4.1353,0.9447,SYNTH_AUD_ANCHOR
20230824,4.9800,4.0979,0.8821,SYNTH_AUD_ANCHOR
20230825,5.0200,4.1135,0.9065,SYNTH_AUD_ANCHOR
20230828,5.0200,4.1276,0.8924,SYNTH_AUD_ANCHOR
20230829,4.9900,4.1235,0.8665,SYNTH_AUD_ANCHOR
20230830,4.9300,4.0919,0.8381,SYNTH_AUD_ANCHOR
20230831,4.8700,4.0621,0.8079,SYNTH_AUD_ANCHOR
20230901,4.8300,4.0457,0.7843,SYNTH_AUD_ANCHOR
20230904,4.9100,4.0663,0.8437,SYNTH_AUD_ANCHOR
20230905,4.9800,4.0923,0.8877,SYNTH_AUD_ANCHOR
20230906,5.0100,4.1105,0.8995,SYNTH_AUD_ANCHOR
20230907,5.0000,4.1011,0.8989,SYNTH_AUD_ANCHOR
20230908,4.9300,4.0821,0.8479,SYNTH_AUD_ANCHOR
20230911,4.9900,4.0921,0.8979,SYNTH_AUD_ANCHOR
20230912,4.9800,4.0854,0.8946,SYNTH_AUD_ANCHOR
20230913,4.9800,4.0963,0.8837,SYNTH_AUD_ANCHOR
20230914,4.9300,4.0773,0.8527,SYNTH_AUD_ANCHOR
20230915,4.9300,4.0805,0.8495,SYNTH_AUD_ANCHOR
20230918,5.0100,4.0966,0.9134,SYNTH_AUD_ANCHOR
20230919,5.0300,4.1254,0.9046,SYNTH_AUD_ANCHOR
20230920,5.0800,4.1458,0.9342,SYNTH_AUD_ANCHOR
20230921,5.1500,4.1762,0.9738,SYNTH_AUD_ANCHOR
20230922,5.1800,4.1760,1.0040,SYNTH_AUD_ANCHOR
20230925,5.1300,4.1492,0.9808,SYNTH_AUD_ANCHOR
20230926,5.2100,4.1705,1.0395,SYNTH_AUD_ANCHOR
20230927,5.1800,4.1576,1.0224,SYNTH_AUD_ANCHOR
20230928,5.2300,4.1649,1.0651,SYNTH_AUD_ANCHOR
20230929,5.3100,4.1960,1.1140,SYNTH_AUD_ANCHOR
20231002,5.3700,4.2102,1.1598,SYNTH_AUD_ANCHOR
20231003,5.4300,4.2491,1.1809,SYNTH_AUD_ANCHOR
20231004,5.5400,4.2721,1.2679,SYNTH_AUD_ANCHOR
20231005,5.5200,4.2770,1.2430,SYNTH_AUD_ANCHOR
20231006,5.5300,4.2877,1.2423,SYNTH_AUD_ANCHOR
20231009,5.5100,4.2703,1.2397,SYNTH_AUD_ANCHOR
20231010,5.4400,4.2490,1.1910,SYNTH_AUD_ANCHOR
20231011,5.4000,4.2482,1.1518,SYNTH_AUD_ANCHOR
20231012,5.3500,4.2395,1.1105,SYNTH_AUD_ANCHOR
20231013,5.4400,4.2631,1.1769,SYNTH_AUD_ANCHOR
20231016,5.4000,4.2443,1.1557,SYNTH_AUD_ANCHOR
20231017,5.4300,4.2500,1.1800,SYNTH_AUD_ANCHOR
20231018,5.4700,4.2519,1.2181,SYNTH_AUD_ANCHOR
20231019,5.5700,4.2609,1.3091,SYNTH_AUD_ANCHOR
20231020,5.5400,4.2523,1.2877,SYNTH_AUD_ANCHOR
20231024,5.4500,4.2034,1.2466,SYNTH_AUD_ANCHOR
20231025,5.4000,4.1793,1.2207,SYNTH_AUD_ANCHOR
20231026,5.4900,4.1799,1.3101,SYNTH_AUD_ANCHOR
20231027,5.4800,4.1988,1.2812,SYNTH_AUD_ANCHOR
20231030,5.5000,4.1926,1.3074,SYNTH_AUD_ANCHOR
20231031,5.5500,4.2084,1.3416,SYNTH_AUD_ANCHOR
20231101,5.5000,4.1728,1.3272,SYNTH_AUD_ANCHOR
20231102,5.2400,4.0608,1.1792,SYNTH_AUD_ANCHOR
20231103,5.2800,4.1072,1.1728,SYNTH_AUD_ANCHOR
20231106,5.2100,4.0645,1.1455,SYNTH_AUD_ANCHOR
20231107,5.2400,4.0843,1.1557,SYNTH_AUD_ANCHOR
20231108,5.1400,4.0481,1.0919,SYNTH_AUD_ANCHOR
20231109,5.0400,4.0127,1.0273,SYNTH_AUD_ANCHOR
20231110,5.1500,4.0587,1.0913,SYNTH_AUD_ANCHOR
20231113,5.2000,4.0773,1.1227,SYNTH_AUD_ANCHOR
20231114,5.1700,4.0630,1.1070,SYNTH_AUD_ANCHOR
20231115,5.0300,4.0131,1.0169,SYNTH_AUD_ANCHOR
20231116,5.0200,3.9959,1.0241,SYNTH_AUD_ANCHOR
20231117,4.9200,3.9542,0.9658,SYNTH_AUD_ANCHOR
20231120,4.9500,3.9645,0.9855,SYNTH_AUD_ANCHOR
20231121,4.9300,3.9709,0.9591,SYNTH_AUD_ANCHOR
20231122,4.9500,3.9812,0.9688,SYNTH_AUD_ANCHOR
20231123,4.9500,3.9768,0.9732,SYNTH_AUD_ANCHOR
20231124,5.0300,4.0091,1.0209,SYNTH_AUD_ANCHOR
20231127,5.0600,4.0271,1.0329,SYNTH_AUD_ANCHOR
20231128,4.9900,4.0027,0.9873,SYNTH_AUD_ANCHOR
20231129,4.9500,4.0046,0.9454,SYNTH_AUD_ANCHOR
20231130,4.9300,3.9707,0.9593,SYNTH_AUD_ANCHOR
20231201,5.0300,4.0089,1.0211,SYNTH_AUD_ANCHOR
20231204,4.9800,3.9863,0.9937,SYNTH_AUD_ANCHOR
20231205,4.9500,3.9819,0.9681,SYNTH_AUD_ANCHOR
20231206,4.8800,3.9719,0.9081,SYNTH_AUD_ANCHOR
20231207,4.8700,3.9432,0.9268,SYNTH_AUD_ANCHOR
20231208,4.9200,3.9945,0.9255,SYNTH_AUD_ANCHOR
20231211,4.9400,3.9947,0.9453,SYNTH_AUD_ANCHOR
20231212,4.9100,3.9792,0.9308,SYNTH_AUD_ANCHOR
20231213,4.8200,3.9407,0.8793,SYNTH_AUD_ANCHOR
20231214,4.6100,3.8405,0.7695,SYNTH_AUD_ANCHOR
20231215,4.6100,3.8401,0.7699,SYNTH_AUD_ANCHOR
20231218,4.5600,3.8322,0.7278,SYNTH_AUD_ANCHOR
20231219,4.5600,3.8145,0.7455,SYNTH_AUD_ANCHOR
20231220,4.5200,3.8079,0.7121,SYNTH_AUD_ANCHOR
20231221,4.4800,3.7868,0.6932,SYNTH_AUD_ANCHOR
20231222,4.5100,3.8039,0.7061,SYNTH_AUD_ANCHOR
20231227,4.4400,3.7669,0.6731,SYNTH_AUD_ANCHOR
20231228,4.3500,3.7384,0.6116,SYNTH_AUD_ANCHOR
20231229,4.3700,3.7332,0.6368,SYNTH_AUD_ANCHOR
20240103,4.5000,3.7956,0.7044,SYNTH_AUD_ANCHOR
20240104,4.5400,3.8180,0.7220,SYNTH_AUD_ANCHOR
20240105,4.6000,3.8328,0.7672,SYNTH_AUD_ANCHOR
20240108,4.6400,3.8572,0.7828,SYNTH_AUD_ANCHOR
20240109,4.6300,3.8569,0.7731,SYNTH_AUD_ANCHOR
20240110,4.6900,3.8881,0.8019,SYNTH_AUD_ANCHOR
20240111,4.7000,3.8962,0.8038,SYNTH_AUD_ANCHOR
20240112,4.6100,3.8444,0.7656,SYNTH_AUD_ANCHOR
20240115,4.5800,3.8187,0.7613,SYNTH_AUD_ANCHOR
20240116,4.6200,3.8255,0.7945,SYNTH_AUD_ANCHOR
20240117,4.6400,3.8255,0.8145,SYNTH_AUD_ANCHOR
20240118,4.7000,3.8518,0.8482,SYNTH_AUD_ANCHOR
20240119,4.7600,3.8801,0.8799,SYNTH_AUD_ANCHOR
20240122,4.7600,3.9030,0.8570,SYNTH_AUD_ANCHOR
20240123,4.6700,3.8531,0.8169,SYNTH_AUD_ANCHOR
20240124,4.7200,3.8681,0.8519,SYNTH_AUD_ANCHOR
20240125,4.7300,3.8682,0.8618,SYNTH_AUD_ANCHOR
20240126,4.6800,3.8133,0.8667,SYNTH_AUD_ANCHOR
20240129,4.6800,3.8365,0.8435,SYNTH_AUD_ANCHOR
20240130,4.6700,3.8565,0.8135,SYNTH_AUD_ANCHOR
20240131,4.6000,3.8363,0.7637,SYNTH_AUD_ANCHOR
20240201,4.5800,3.8201,0.7599,SYNTH_AUD_ANCHOR
20240202,4.5600,3.8207,0.7393,SYNTH_AUD_ANCHOR
20240205,4.6700,3.8622,0.8078,SYNTH_AUD_ANCHOR
20240207,4.7600,3.9150,0.8450,SYNTH_AUD_ANCHOR
20240208,4.7600,3.9115,0.8485,SYNTH_AUD_ANCHOR
20240209,4.8500,3.9628,0.8872,SYNTH_AUD_ANCHOR
20240212,4.8700,3.9728,0.8972,SYNTH_AUD_ANCHOR
20240213,4.8700,3.9720,0.8980,SYNTH_AUD_ANCHOR
20240214,4.9400,3.9960,0.9440,SYNTH_AUD_ANCHOR
20240215,4.8100,3.9425,0.8675,SYNTH_AUD_ANCHOR
20240216,4.8500,3.9528,0.8972,SYNTH_AUD_ANCHOR
20240219,4.8800,3.9766,0.9034,SYNTH_AUD_ANCHOR
20240220,4.8500,3.9517,0.8983,SYNTH_AUD_ANCHOR
20240221,4.8300,3.9387,0.8913,SYNTH_AUD_ANCHOR
20240222,4.8300,3.9479,0.8821,SYNTH_AUD_ANCHOR
20240223,4.8600,3.9576,0.9024,SYNTH_AUD_ANCHOR
20240226,4.8200,3.9601,0.8599,SYNTH_AUD_ANCHOR
20240227,4.8400,3.9593,0.8807,SYNTH_AUD_ANCHOR
20240228,4.7500,3.8918,0.8582,SYNTH_AUD_ANCHOR
20240229,4.7500,3.8977,0.8523,SYNTH_AUD_ANCHOR
20240301,4.7600,3.9042,0.8558,SYNTH_AUD_ANCHOR
20240304,4.7400,3.9013,0.8387,SYNTH_AUD_ANCHOR
20240305,4.7500,3.9110,0.8390,SYNTH_AUD_ANCHOR
20240306,4.6700,3.8867,0.7833,SYNTH_AUD_ANCHOR
20240307,4.6600,3.8820,0.7780,SYNTH_AUD_ANCHOR
20240308,4.6400,3.8802,0.7598,SYNTH_AUD_ANCHOR
20240311,4.5900,3.8551,0.7349,SYNTH_AUD_ANCHOR
20240312,4.6000,3.8608,0.7392,SYNTH_AUD_ANCHOR
20240313,4.6400,3.8692,0.7708,SYNTH_AUD_ANCHOR
20240314,4.6500,3.8676,0.7824,SYNTH_AUD_ANCHOR
20240315,4.7100,3.8860,0.8240,SYNTH_AUD_ANCHOR
20240318,4.6900,3.8824,0.8076,SYNTH_AUD_ANCHOR
20240319,4.6500,3.8566,0.7934,SYNTH_AUD_ANCHOR
20240320,4.5900,3.8306,0.7594,SYNTH_AUD_ANCHOR
20240321,4.5900,3.8227,0.7673,SYNTH_AUD_ANCHOR
20240322,4.5800,3.8357,0.7443,SYNTH_AUD_ANCHOR
20240325,4.5500,3.8226,0.7274,SYNTH_AUD_ANCHOR
20240326,4.6200,3.8569,0.7631,SYNTH_AUD_ANCHOR
20240327,4.6200,3.8637,0.7563,SYNTH_AUD_ANCHOR
20240328,4.6000,3.8622,0.7378,SYNTH_AUD_ANCHOR
20240402,4.6500,3.8611,0.7889,SYNTH_AUD_ANCHOR
20240403,4.6500,3.8437,0.8063,SYNTH_AUD_ANCHOR
20240404,4.6500,3.8356,0.8144,SYNTH_AUD_ANCHOR
20240405,4.6400,3.8481,0.7919,SYNTH_AUD_ANCHOR
20240408,4.7400,3.8839,0.8561,SYNTH_AUD_ANCHOR
20240409,4.7700,3.9045,0.8655,SYNTH_AUD_ANCHOR
20240410,4.6900,3.8754,0.8146,SYNTH_AUD_ANCHOR
20240411,4.8100,3.9186,0.8914,SYNTH_AUD_ANCHOR
20240412,4.8800,3.9595,0.9205,SYNTH_AUD_ANCHOR
20240415,4.8200,3.9228,0.8972,SYNTH_AUD_ANCHOR
20240416,4.9000,3.9515,0.9485,SYNTH_AUD_ANCHOR
20240417,4.9700,3.9820,0.9880,SYNTH_AUD_ANCHOR
20240418,4.9000,3.9669,0.9331,SYNTH_AUD_ANCHOR
20240419,4.8600,3.9445,0.9155,SYNTH_AUD_ANCHOR
20240422,4.9300,3.9700,0.9600,SYNTH_AUD_ANCHOR
20240423,4.8800,3.9525,0.9275,SYNTH_AUD_ANCHOR
20240424,4.9200,3.9541,0.9659,SYNTH_AUD_ANCHOR
20240426,5.0000,3.9839,1.0161,SYNTH_AUD_ANCHOR
20240429,4.9600,3.9656,0.9944,SYNTH_AUD_ANCHOR
20240430,4.9000,3.9446,0.9554,SYNTH_AUD_ANCHOR
20240501,4.9200,3.9370,0.9830,SYNTH_AUD_ANCHOR
20240502,4.8700,3.9203,0.9497,SYNTH_AUD_ANCHOR
20240503,4.8300,3.9009,0.9291,SYNTH_AUD_ANCHOR
20240506,4.7700,3.8827,0.8873,SYNTH_AUD_ANCHOR
20240507,4.7200,3.8606,0.8594,SYNTH_AUD_ANCHOR
20240508,4.6700,3.8381,0.8319,SYNTH_AUD_ANCHOR
20240509,4.7400,3.8699,0.8701,SYNTH_AUD_ANCHOR
20240510,4.7300,3.8711,0.8589,SYNTH_AUD_ANCHOR
20240513,4.7200,3.8630,0.8570,SYNTH_AUD_ANCHOR
20240514,4.6900,3.8414,0.8486,SYNTH_AUD_ANCHOR
20240515,4.6600,3.8312,0.8288,SYNTH_AUD_ANCHOR
20240516,4.5800,3.8120,0.7680,SYNTH_AUD_ANCHOR
20240517,4.6000,3.8128,0.7872,SYNTH_AUD_ANCHOR
20240520,4.6200,3.8226,0.7974,SYNTH_AUD_ANCHOR
20240521,4.6400,3.8335,0.8065,SYNTH_AUD_ANCHOR
20240522,4.6800,3.8524,0.8276,SYNTH_AUD_ANCHOR
20240523,4.7400,3.9030,0.8370,SYNTH_AUD_ANCHOR
20240524,4.7800,3.9159,0.8641,SYNTH_AUD_ANCHOR
20240527,4.7900,3.9293,0.8607,SYNTH_AUD_ANCHOR
20240528,4.8200,3.9543,0.8657,SYNTH_AUD_ANCHOR
20240529,4.8900,3.9632,0.9268,SYNTH_AUD_ANCHOR
20240530,4.8900,3.9485,0.9415,SYNTH_AUD_ANCHOR
20240531,4.8200,3.9105,0.9095,SYNTH_AUD_ANCHOR
20240604,4.7400,3.8881,0.8519,SYNTH_AUD_ANCHOR
20240605,4.6700,3.8630,0.8070,SYNTH_AUD_ANCHOR
20240606,4.6400,3.8481,0.7919,SYNTH_AUD_ANCHOR
20240607,4.6300,3.8406,0.7894,SYNTH_AUD_ANCHOR
20240610,4.7300,3.8803,0.8497,SYNTH_AUD_ANCHOR
20240611,4.7300,3.8742,0.8558,SYNTH_AUD_ANCHOR
20240612,4.7400,3.8921,0.8479,SYNTH_AUD_ANCHOR
20240613,4.6600,3.8649,0.7951,SYNTH_AUD_ANCHOR
20240614,4.6100,3.8521,0.7579,SYNTH_AUD_ANCHOR
20240617,4.5900,3.8373,0.7527,SYNTH_AUD_ANCHOR
20240618,4.5900,3.8280,0.7620,SYNTH_AUD_ANCHOR
20240619,4.5400,3.8021,0.7379,SYNTH_AUD_ANCHOR
20240620,4.5900,3.8275,0.7625,SYNTH_AUD_ANCHOR
20240621,4.6200,3.8397,0.7803,SYNTH_AUD_ANCHOR
20240624,4.5900,3.8261,0.7639,SYNTH_AUD_ANCHOR
20240625,4.5600,3.8121,0.7479,SYNTH_AUD_ANCHOR
20240626,4.6100,3.8288,0.7812,SYNTH_AUD_ANCHOR
20240627,4.6700,3.8442,0.8258,SYNTH_AUD_ANCHOR
20240701,4.6500,3.8315,0.8185,SYNTH_AUD_ANCHOR
20240702,4.6800,3.8396,0.8404,SYNTH_AUD_ANCHOR
20240703,4.7100,3.8510,0.8590,SYNTH_AUD_ANCHOR
20240704,4.7400,3.8772,0.8628,SYNTH_AUD_ANCHOR
20240705,4.7100,3.8630,0.8470,SYNTH_AUD_ANCHOR
20240708,4.6600,3.8417,0.8183,SYNTH_AUD_ANCHOR
20240709,4.6200,3.8231,0.7969,SYNTH_AUD_ANCHOR
20240710,4.5900,3.7987,0.7913,SYNTH_AUD_ANCHOR
20240711,4.5700,3.7804,0.7896,SYNTH_AUD_ANCHOR
20240712,4.5100,3.7518,0.7582,SYNTH_AUD_ANCHOR
20240715,4.4500,3.7127,0.7373,SYNTH_AUD_ANCHOR
20240716,4.3700,3.6800,0.6900,SYNTH_AUD_ANCHOR
20240717,4.3900,3.6903,0.6997,SYNTH_AUD_ANCHOR
20240718,4.3500,3.6768,0.6732,SYNTH_AUD_ANCHOR
20240719,4.3700,3.6737,0.6963,SYNTH_AUD_ANCHOR
20240722,4.4000,3.6831,0.7169,SYNTH_AUD_ANCHOR
20240723,4.4000,3.6739,0.7261,SYNTH_AUD_ANCHOR
20240724,4.4100,3.6889,0.7211,SYNTH_AUD_ANCHOR
20240725,4.4300,3.6901,0.7399,SYNTH_AUD_ANCHOR
20240726,4.3800,3.6604,0.7196,SYNTH_AUD_ANCHOR
20240729,4.3600,3.6605,0.6995,SYNTH_AUD_ANCHOR
20240730,4.4000,3.6837,0.7163,SYNTH_AUD_ANCHOR
20240731,4.3400,3.6741,0.6659,SYNTH_AUD_ANCHOR
20240801,4.2700,3.6338,0.6362,SYNTH_AUD_ANCHOR
20240802,4.2400,3.6172,0.6228,SYNTH_AUD_ANCHOR
20240805,4.1600,3.5710,0.5890,SYNTH_AUD_ANCHOR
20240806,4.2200,3.6091,0.6109,SYNTH_AUD_ANCHOR
20240807,4.3100,3.6501,0.6599,SYNTH_AUD_ANCHOR
20240808,4.2900,3.6337,0.6563,SYNTH_AUD_ANCHOR
20240809,4.2600,3.6219,0.6381,SYNTH_AUD_ANCHOR
20240812,4.2500,3.6235,0.6265,SYNTH_AUD_ANCHOR
20240813,4.2300,3.6219,0.6081,SYNTH_AUD_ANCHOR
20240814,4.1700,3.5953,0.5747,SYNTH_AUD_ANCHOR
20240815,4.1500,3.5994,0.5506,SYNTH_AUD_ANCHOR
20240816,4.1300,3.5794,0.5506,SYNTH_AUD_ANCHOR
20240819,4.1900,3.6198,0.5702,SYNTH_AUD_ANCHOR
20240820,4.2100,3.6229,0.5871,SYNTH_AUD_ANCHOR
20240821,4.1700,3.6094,0.5606,SYNTH_AUD_ANCHOR
20240822,4.1800,3.6133,0.5667,SYNTH_AUD_ANCHOR
20240823,4.2000,3.6193,0.5807,SYNTH_AUD_ANCHOR
20240826,4.1700,3.6046,0.5654,SYNTH_AUD_ANCHOR
20240827,4.2200,3.6234,0.5966,SYNTH_AUD_ANCHOR
20240828,4.2600,3.6472,0.6128,SYNTH_AUD_ANCHOR
20240829,4.2900,3.6560,0.6340,SYNTH_AUD_ANCHOR
20240830,4.2700,3.6394,0.6306,SYNTH_AUD_ANCHOR
20240902,4.3100,3.6576,0.6524,SYNTH_AUD_ANCHOR
20240903,4.3000,3.6535,0.6465,SYNTH_AUD_ANCHOR
20240904,4.2200,3.6199,0.6001,SYNTH_AUD_ANCHOR
20240905,4.1900,3.6078,0.5822,SYNTH_AUD_ANCHOR
20240906,4.1700,3.6044,0.5656,SYNTH_AUD_ANCHOR
20240909,4.2300,3.6155,0.6145,SYNTH_AUD_ANCHOR
20240910,4.2100,3.6211,0.5889,SYNTH_AUD_ANCHOR
20240911,4.1500,3.5979,0.5521,SYNTH_AUD_ANCHOR
20240912,4.1500,3.6048,0.5452,SYNTH_AUD_ANCHOR
20240913,4.1000,3.5749,0.5251,SYNTH_AUD_ANCHOR
20240916,4.0700,3.5477,0.5223,SYNTH_AUD_ANCHOR
20240917,4.1000,3.5614,0.5386,SYNTH_AUD_ANCHOR
20240918,4.1300,3.5741,0.5559,SYNTH_AUD_ANCHOR
20240919,4.1800,3.5880,0.5920,SYNTH_AUD_ANCHOR
20240920,4.1800,3.5916,0.5884,SYNTH_AUD_ANCHOR
20240923,4.2100,3.5971,0.6129,SYNTH_AUD_ANCHOR
20240924,4.2100,3.6031,0.6069,SYNTH_AUD_ANCHOR
20240925,4.2000,3.5886,0.6114,SYNTH_AUD_ANCHOR
20240926,4.2300,3.6024,0.6276,SYNTH_AUD_ANCHOR
20240927,4.2300,3.6015,0.6285,SYNTH_AUD_ANCHOR
20240930,4.2500,3.6082,0.6418,SYNTH_AUD_ANCHOR
20241001,4.2300,3.5980,0.6320,SYNTH_AUD_ANCHOR
20241002,4.2300,3.6130,0.6170,SYNTH_AUD_ANCHOR
20241003,4.2700,3.6210,0.6490,SYNTH_AUD_ANCHOR
20241004,4.2700,3.6085,0.6615,SYNTH_AUD_ANCHOR
20241007,4.3200,3.6151,0.7049,SYNTH_AUD_ANCHOR
20241008,4.3000,3.6180,0.6820,SYNTH_AUD_ANCHOR
20241009,4.3000,3.6072,0.6928,SYNTH_AUD_ANCHOR
